"7024848", "LAS", "SFO", "YN", "HP", "",  139.00,  278.00, "NO"
"7025423", "LAS", "SJC", "F", "AA", "",  488.00,  976.00, "NO"
"7025427", "LAS", "SJC", "VW", "AA", "AP/57",  100.00,  200.00, "YES"
"7025428", "LAS", "SJC", "VX", "AA", "AP/57",  101.00,  202.00, "YES"
"7025425", "LAS", "SJC", "Y", "AA", "",  349.00,  698.00, "NO"
"7023749", "LAS", "SLC", "B", "HP", "AP/57",  139.00, "", "NO"
"7023748", "LAS", "SLC", "BN", "HP", "",  122.00,  244.00, "NO"
"7023741", "LAS", "SLC", "F", "", "",  513.00, 1026.00, "NO"
"7023752", "LAS", "SLC", "KN", "HP", "AP/57",   97.00, "", "NO"
"7023750", "LAS", "SLC", "M", "DL", "AP/57",   90.00,  180.00, "YES"
"7023744", "LAS", "SLC", "Y", "", "",  342.00,  684.00, "NO"
"7023746", "LAS", "SLC", "YN", "HP", "",  158.00,  316.00, "NO"
"7023250", "LAS", "STL", "BN", "HP", "",  169.00,  338.00, "NO"
"7023236", "LAS", "STL", "F", "", "",  885.00, 1770.00, "NO"
"7023238", "LAS", "STL", "FN", "HP", "",  305.00,  610.00, "NO"
"7023246", "LAS", "STL", "H", "HP", "",  269.00,  538.00, "NO"
"7023247", "LAS", "STL", "K", "WN", "",  219.00,  438.00, "NO"
"7023248", "LAS", "STL", "KH", "HP", "",  219.00,  438.00, "NO"
"7023249", "LAS", "STL", "KL", "HP", "",  184.00,  368.00, "NO"
"7023252", "LAS", "STL", "Q", "UA", "AP/57",  185.00,  370.00, "YES"
"7023253", "LAS", "STL", "Q", "TW", "AP/57",  215.00,  430.00, "YES"
"7023254", "LAS", "STL", "QW", "WN", "AP/57",  169.00,  338.00, "YES"
"7023255", "LAS", "STL", "QX", "WN", "AP/57",  184.00,  368.00, "YES"
"7023239", "LAS", "STL", "Y", "TW", "",  594.00, 1188.00, "NO"
"7023240", "LAS", "STL", "Y", "UA", "",  594.00, 1188.00, "NO"
"7023245", "LAS", "STL", "YN", "HP", "",  209.00,  418.00, "NO"
"7023241", "LAS", "STL", "YW", "WN", "",  184.00,  368.00, "NO"
"7023242", "LAS", "STL", "YX", "WN", "",  219.00,  438.00, "NO"
"7026645", "LAS", "TPA", "F", "", "",  953.00, 1906.00, "NO"
"7026657", "LAS", "TPA", "H", "HP", "AP/57",  195.00,  390.00, "YES"
"7026659", "LAS", "TPA", "M", "DL", "AP/57",  195.00,  390.00, "YES"
"7026651", "LAS", "TPA", "Y", "", "",  637.00, 1274.00, "NO"
"7000261", "LAX", "ATL", "BN", "HP", "AP/57",  239.00, "", "NO"
"7000247", "LAX", "ATL", "F", "", "",  947.00, 1894.00, "NO"
"7000256", "LAX", "ATL", "H", "HP", "AP/57",  165.00,  330.00, "YES"
"7000258", "LAX", "ATL", "M", "DL", "AP/57",  245.00,  490.00, "YES"
"7000260", "LAX", "ATL", "V", "AA", "AP/57",  150.00,  300.00, "YES"
"7000251", "LAX", "ATL", "Y", "", "",  632.00, 1264.00, "NO"
"7000252", "LAX", "ATL", "Y", "AA", "",  672.00, 1344.00, "NO"
"7016353", "LAX", "BNA", "F", "AA", "",  966.00, 1932.00, "NO"
"7016359", "LAX", "BNA", "K", "WN", "",  313.00,  626.00, "NO"
"7016361", "LAX", "BNA", "QW", "WN", "AP/57",  170.00,  340.00, "YES"
"7016362", "LAX", "BNA", "QX", "WN", "AP/57",  170.00,  340.00, "YES"
"7016365", "LAX", "BNA", "V", "AA", "AP/57",  155.00,  310.00, "YES"
"7016355", "LAX", "BNA", "Y", "AA", "",  672.00, 1344.00, "NO"
"7016356", "LAX", "BNA", "YW", "WN", "",  249.00,  498.00, "NO"
"7016357", "LAX", "BNA", "YX", "WN", "",  275.00,  550.00, "NO"
"7001267", "LAX", "BOS", "C", "TW", "",  822.00, 1644.00, "NO"
"7001256", "LAX", "BOS", "F", "", "", 1128.00, 2256.00, "NO"
"7001257", "LAX", "BOS", "F", "CO", "", 1119.00, 2238.00, "NO"
"7001258", "LAX", "BOS", "F", "AA", "", 1183.00, 2366.00, "NO"
"7001259", "LAX", "BOS", "F", "TW", "", 1183.00, 2366.00, "NO"
"7001260", "LAX", "BOS", "F", "US", "", 1188.00, 2376.00, "NO"
"7001277", "LAX", "BOS", "H", "US", "AP/57",  195.00,  390.00, "YES"
"7001279", "LAX", "BOS", "Q", "", "AP/57",  215.00,  430.00, "YES"
"7001280", "LAX", "BOS", "Q", "UA", "AP/57",  195.00,  390.00, "YES"
"7001282", "LAX", "BOS", "V", "AA", "AP/57",  195.00,  390.00, "YES"
"7001269", "LAX", "BOS", "Y", "", "",  792.00, 1584.00, "NO"
"7001775", "LAX", "BUR", "Q", "7V", "",   50.00,  100.00, "NO"
"7001774", "LAX", "BUR", "Y", "7V", "",   77.00,  154.00, "NO"
"7000750", "LAX", "BWI", "F", "UA", "",  907.00, 1814.00, "NO"
"7000751", "LAX", "BWI", "F", "US", "", 1097.00, 2194.00, "NO"
"7000752", "LAX", "BWI", "F", "AA", "", 1128.00, 2256.00, "NO"
"7000758", "LAX", "BWI", "H", "US", "AP/57",  175.00,  350.00, "YES"
"7000760", "LAX", "BWI", "Q", "UA", "AP/57",  175.00,  350.00, "YES"
"7000763", "LAX", "BWI", "V", "AA", "AP/57",  175.00,  350.00, "YES"
"7000754", "LAX", "BWI", "Y", "", "",  731.00, 1462.00, "NO"
"7000755", "LAX", "BWI", "Y", "AA", "",  752.00, 1504.00, "NO"
"7005275", "LAX", "CLE", "F", "UA", "",  935.00, 1870.00, "NO"
"7005277", "LAX", "CLE", "F", "DL", "",  936.00, 1872.00, "NO"
"7005279", "LAX", "CLE", "F", "CO", "",  939.00, 1878.00, "NO"
"7005311", "LAX", "CLE", "M", "DL", "AP/57",  225.00,  450.00, "YES"
"7005307", "LAX", "CLE", "Q", "UA", "AP/57",  195.00,  390.00, "YES"
"7005291", "LAX", "CLE", "Y", "", "",  626.00, 1252.00, "NO"
"7002030", "LAX", "CLT", "F", "", "", 1068.00, 2136.00, "NO"
"7002036", "LAX", "CLT", "H", "US", "AP/57",  200.00,  400.00, "YES"
"7002039", "LAX", "CLT", "V", "AA", "AP/57",  200.00,  400.00, "YES"
"7002033", "LAX", "CLT", "Y", "", "",  712.00, 1424.00, "NO"
"7006065", "LAX", "CMH", "BN", "HP", "",  239.00,  478.00, "NO"
"7006046", "LAX", "CMH", "F", "", "",  916.00, 1832.00, "NO"
"7006047", "LAX", "CMH", "F", "HP", "",  704.00, 1408.00, "NO"
"7006048", "LAX", "CMH", "F", "US", "",  936.00, 1872.00, "NO"
"7006052", "LAX", "CMH", "FN", "HP", "",  369.00,  738.00, "NO"
"7006066", "LAX", "CMH", "H", "", "AP/57",  155.00,  310.00, "YES"
"7006067", "LAX", "CMH", "H", "US", "AP/57",  130.00,  260.00, "YES"
"7006064", "LAX", "CMH", "K", "WN", "",  275.00,  550.00, "NO"
"7006068", "LAX", "CMH", "Q", "UA", "AP/57",  130.00,  260.00, "YES"
"7006071", "LAX", "CMH", "QX", "WN", "AP/57",  134.00,  268.00, "YES"
"7006075", "LAX", "CMH", "V", "AA", "AP/57",  130.00,  260.00, "YES"
"7006053", "LAX", "CMH", "Y", "HP", "",  612.00, 1224.00, "NO"
"7006054", "LAX", "CMH", "Y", "UA", "",  612.00, 1224.00, "NO"
"7006055", "LAX", "CMH", "Y", "US", "",  612.00, 1224.00, "NO"
"7006056", "LAX", "CMH", "Y", "AA", "",  672.00, 1344.00, "NO"
"7006063", "LAX", "CMH", "YN", "HP", "",  275.00,  550.00, "NO"
"7006058", "LAX", "CMH", "YX", "WN", "",  260.00,  520.00, "NO"
"7004362", "LAX", "CVG", "F", "DL", "",  937.00, 1874.00, "NO"
"7004374", "LAX", "CVG", "M", "DL", "AP/57",  240.00,  480.00, "YES"
"7004366", "LAX", "CVG", "Y", "DL", "",  621.00, 1242.00, "NO"
"7028734", "LAX", "DCA", "F", "NW", "", 1091.00, 2182.00, "NO"
"7028736", "LAX", "DCA", "F", "US", "", 1097.00, 2194.00, "NO"
"7028738", "LAX", "DCA", "F", "AA", "", 1103.00, 2206.00, "NO"
"7028740", "LAX", "DCA", "F", "TW", "", 1103.00, 2206.00, "NO"
"7028742", "LAX", "DCA", "F", "UA", "", 1103.00, 2206.00, "NO"
"7028744", "LAX", "DCA", "F", "DL", "", 1094.00, 2188.00, "NO"
"7028786", "LAX", "DCA", "H", "", "AP/57",  200.00,  400.00, "YES"
"7028788", "LAX", "DCA", "H", "US", "AP/57",  175.00,  350.00, "YES"
"7028796", "LAX", "DCA", "M", "DL", "AP/57",  200.00,  400.00, "YES"
"7028790", "LAX", "DCA", "Q", "", "AP/57",  200.00,  400.00, "YES"
"7028792", "LAX", "DCA", "Q", "UA", "AP/57",  185.00,  370.00, "YES"
"7028804", "LAX", "DCA", "V", "AA", "AP/57",  185.00,  370.00, "YES"
"7028762", "LAX", "DCA", "Y", "", "",  731.00, 1462.00, "NO"
"7028764", "LAX", "DCA", "Y", "NW", "",  703.00, 1406.00, "NO"
"7028766", "LAX", "DCA", "Y", "AA", "",  752.00, 1504.00, "NO"
"7028768", "LAX", "DCA", "Y", "TW", "",  666.00, 1332.00, "NO"
"7028770", "LAX", "DCA", "Y", "DL", "",  731.00, 1462.00, "NO"
"7008098", "LAX", "DEN", "BN", "HP", "",  202.00,  404.00, "NO"
"7008086", "LAX", "DEN", "F", "", "",  683.00, 1366.00, "NO"
"7008096", "LAX", "DEN", "H", "HP", "",  280.00,  560.00, "NO"
"7008099", "LAX", "DEN", "H", "", "AP/57",  170.00,  340.00, "YES"
"7008100", "LAX", "DEN", "Q", "UA", "AP/57",  150.00,  300.00, "YES"
"7008090", "LAX", "DEN", "Y", "", "",  455.00,  910.00, "NO"
"7008091", "LAX", "DEN", "Y", "CO", "",  542.00, 1084.00, "NO"
"7008094", "LAX", "DEN", "YN", "HP", "",  232.00,  464.00, "NO"
"7008942", "LAX", "DET", "Y", "", "",  626.00, 1252.00, "NO"
"7006970", "LAX", "DFW", "F", "", "",  809.00, 1618.00, "NO"
"7006974", "LAX", "DFW", "F", "AA", "",  827.00, 1654.00, "NO"
"7006976", "LAX", "DFW", "F", "DL", "",  827.00, 1654.00, "NO"
"7007004", "LAX", "DFW", "H", "", "AP/57",  160.00,  320.00, "YES"
"7007010", "LAX", "DFW", "M", "DL", "AP/57",  160.00,  320.00, "YES"
"7007014", "LAX", "DFW", "V", "AA", "AP/57",  140.00,  280.00, "YES"
"7006988", "LAX", "DFW", "Y", "", "",  542.00, 1084.00, "NO"
"7006990", "LAX", "DFW", "Y", "DL", "",  552.00, 1104.00, "NO"
"7008933", "LAX", "DTW", "F", "", "",  935.00, 1870.00, "NO"
"7008935", "LAX", "DTW", "F", "NW", "",  936.00, 1872.00, "NO"
"7008953", "LAX", "DTW", "M", "DL", "AP/57",  225.00,  450.00, "YES"
"7008943", "LAX", "DTW", "Y", "", "",  626.00, 1252.00, "NO"
"7018048", "LAX", "EWR", "F", "", "", 1123.00, 2246.00, "NO"
"7018051", "LAX", "EWR", "F", "TW", "", 1227.00, 2454.00, "NO"
"7018054", "LAX", "EWR", "F", "US", "", 1288.00, 2576.00, "NO"
"7018057", "LAX", "EWR", "F", "AA", "", 1325.00, 2650.00, "NO"
"7018063", "LAX", "EWR", "F", "UA", "", 1325.00, 2650.00, "NO"
"7018144", "LAX", "EWR", "H", "", "AP/57",  220.00,  440.00, "YES"
"7018147", "LAX", "EWR", "H", "US", "AP/57",  200.00,  400.00, "YES"
"7018156", "LAX", "EWR", "M", "", "AP/57",  220.00,  440.00, "YES"
"7018150", "LAX", "EWR", "Q", "", "AP/57",  220.00,  440.00, "YES"
"7018153", "LAX", "EWR", "Q", "UA", "AP/57",  200.00,  400.00, "YES"
"7018165", "LAX", "EWR", "V", "AA", "AP/57",  200.00,  400.00, "YES"
"7018111", "LAX", "EWR", "Y", "", "",  752.00, 1504.00, "NO"
"7010284", "LAX", "HOU", "K", "WN", "",  256.00,  512.00, "NO"
"7010290", "LAX", "HOU", "QW", "WN", "AP/57",  160.00,  320.00, "YES"
"7010292", "LAX", "HOU", "QX", "WN", "AP/57",  160.00,  320.00, "YES"
"7010276", "LAX", "HOU", "YW", "WN", "",  209.00,  418.00, "NO"
"7010278", "LAX", "HOU", "YX", "WN", "",  256.00,  512.00, "NO"
"7029441", "LAX", "HPN", "F", "UA", "", 1123.00, 2246.00, "NO"
"7029446", "LAX", "HPN", "Q", "UA", "AP/57",  210.00,  420.00, "YES"
"7029443", "LAX", "HPN", "Y", "UA", "",  752.00, 1504.00, "NO"
"7028757", "LAX", "IAD", "C", "TW", "",  761.00, 1522.00, "NO"
"7028733", "LAX", "IAD", "F", "CO", "",  907.00, 1814.00, "NO"
"7028739", "LAX", "IAD", "F", "AA", "", 1103.00, 2206.00, "NO"
"7028741", "LAX", "IAD", "F", "TW", "", 1103.00, 2206.00, "NO"
"7028743", "LAX", "IAD", "F", "UA", "", 1103.00, 2206.00, "NO"
"7028787", "LAX", "IAD", "H", "", "AP/57",  200.00,  400.00, "YES"
"7028791", "LAX", "IAD", "Q", "", "AP/57",  200.00,  400.00, "YES"
"7028793", "LAX", "IAD", "Q", "UA", "AP/57",  185.00,  370.00, "YES"
"7028805", "LAX", "IAD", "V", "AA", "AP/57",  185.00,  370.00, "YES"
"7028763", "LAX", "IAD", "Y", "", "",  731.00, 1462.00, "NO"
"7028767", "LAX", "IAD", "Y", "AA", "",  752.00, 1504.00, "NO"
"7028769", "LAX", "IAD", "Y", "TW", "",  666.00, 1332.00, "NO"
"7010281", "LAX", "IAH", "B", "HP", "",  256.00,  512.00, "NO"
"7010269", "LAX", "IAH", "F", "CO", "",  885.00, 1770.00, "NO"
"7010287", "LAX", "IAH", "KL", "HP", "",  209.00,  418.00, "NO"
"7010273", "LAX", "IAH", "Y", "HP", "",  541.00, 1082.00, "NO"
"7010275", "LAX", "IAH", "Y", "CO", "",  552.00, 1104.00, "NO"
"7011246", "LAX", "IND", "F", "US", "",  921.00, 1842.00, "NO"
"7011253", "LAX", "IND", "H", "US", "AP/57",  185.00,  370.00, "YES"
"7011248", "LAX", "IND", "Y", "US", "",  596.00, 1192.00, "NO"
"7018133", "LAX", "JFK", "B", "MG", "",  400.00,  800.00, "NO"
"7018091", "LAX", "JFK", "C", "MG", "",  760.00, 1520.00, "NO"
"7018094", "LAX", "JFK", "C", "TW", "",  782.00, 1564.00, "NO"
"7018097", "LAX", "JFK", "C", "DL", "",  902.00, 1804.00, "NO"
"7018100", "LAX", "JFK", "C", "AA", "",  998.00, 1996.00, "NO"
"7018049", "LAX", "JFK", "F", "", "", 1123.00, 2246.00, "NO"
"7018052", "LAX", "JFK", "F", "TW", "", 1227.00, 2454.00, "NO"
"7018061", "LAX", "JFK", "F", "MG", "", 1325.00, 2650.00, "NO"
"7018064", "LAX", "JFK", "F", "UA", "", 1325.00, 2650.00, "NO"
"7018157", "LAX", "JFK", "M", "", "AP/57",  220.00,  440.00, "YES"
"7018151", "LAX", "JFK", "Q", "", "AP/57",  220.00,  440.00, "YES"
"7018112", "LAX", "JFK", "Y", "", "",  752.00, 1504.00, "NO"
"7012458", "LAX", "LAS", "B", "HP", "",   89.00,  178.00, "NO"
"7012465", "LAX", "LAS", "BN", "HP", "",   79.00,  158.00, "NO"
"7012444", "LAX", "LAS", "F", "", "",  348.00,  696.00, "NO"
"7012445", "LAX", "LAS", "F", "DL", "",  364.00,  728.00, "NO"
"7012448", "LAX", "LAS", "FN", "HP", "",  139.00,  278.00, "NO"
"7012460", "LAX", "LAS", "H", "US", "",   59.00,  118.00, "NO"
"7012463", "LAX", "LAS", "K", "HP", "",   59.00,  118.00, "NO"
"7012464", "LAX", "LAS", "K", "WN", "",   72.00,  144.00, "NO"
"7012466", "LAX", "LAS", "KN", "HP", "",   59.00,  118.00, "NO"
"7012462", "LAX", "LAS", "M", "DL", "",   89.00,  178.00, "NO"
"7012470", "LAX", "LAS", "M", "DL", "AP/57",   55.00,  110.00, "YES"
"7012461", "LAX", "LAS", "Q", "DL", "",   59.00,  118.00, "NO"
"7012467", "LAX", "LAS", "Q", "AA", "AP/57",   50.00,  100.00, "YES"
"7012468", "LAX", "LAS", "QW", "WN", "AP/57",   54.00,  108.00, "YES"
"7012469", "LAX", "LAS", "QX", "WN", "AP/57",   54.00,  108.00, "YES"
"7012475", "LAX", "LAS", "V", "AA", "AP/57",   30.00,   60.00, "YES"
"7012449", "LAX", "LAS", "Y", "QD", "",  109.00,  218.00, "NO"
"7012450", "LAX", "LAS", "Y", "DL", "",  231.00,  462.00, "NO"
"7012451", "LAX", "LAS", "Y", "HP", "",  231.00,  462.00, "NO"
"7012452", "LAX", "LAS", "Y", "US", "",  231.00,  462.00, "NO"
"7012453", "LAX", "LAS", "Y", "AA", "",  297.00,  594.00, "NO"
"7012454", "LAX", "LAS", "YL", "WN", "",   59.00,  118.00, "NO"
"7012457", "LAX", "LAS", "YN", "HP", "",   99.00,  198.00, "NO"
"7018095", "LAX", "LGA", "C", "TW", "",  782.00, 1564.00, "NO"
"7018050", "LAX", "LGA", "F", "", "", 1123.00, 2246.00, "NO"
"7018053", "LAX", "LGA", "F", "TW", "", 1227.00, 2454.00, "NO"
"7018056", "LAX", "LGA", "F", "US", "", 1288.00, 2576.00, "NO"
"7018059", "LAX", "LGA", "F", "AA", "", 1325.00, 2650.00, "NO"
"7018065", "LAX", "LGA", "F", "UA", "", 1325.00, 2650.00, "NO"
"7018146", "LAX", "LGA", "H", "", "AP/57",  220.00,  440.00, "YES"
"7018149", "LAX", "LGA", "H", "US", "AP/57",  200.00,  400.00, "YES"
"7018158", "LAX", "LGA", "M", "", "AP/57",  220.00,  440.00, "YES"
"7018152", "LAX", "LGA", "Q", "", "AP/57",  220.00,  440.00, "YES"
"7018155", "LAX", "LGA", "Q", "UA", "AP/57",  200.00,  400.00, "YES"
"7018167", "LAX", "LGA", "V", "AA", "AP/57",  200.00,  400.00, "YES"
"7018113", "LAX", "LGA", "Y", "", "",  752.00, 1504.00, "NO"
"7011761", "LAX", "MCI", "F", "HP", "",  870.00, 1740.00, "NO"
"7011763", "LAX", "MCI", "F", "US", "",  891.00, 1782.00, "NO"
"7011780", "LAX", "MCI", "H", "US", "AP/57",  125.00,  250.00, "YES"
"7011777", "LAX", "MCI", "K", "WN", "",  195.00,  390.00, "NO"
"7011778", "LAX", "MCI", "KH", "HP", "",  195.00,  390.00, "NO"
"7011779", "LAX", "MCI", "KL", "HP", "",  159.00,  318.00, "NO"
"7011788", "LAX", "MCI", "KN", "HP", "AP/57",  189.00, "", "NO"
"7011783", "LAX", "MCI", "QW", "WN", "AP/57",  140.00,  280.00, "YES"
"7011784", "LAX", "MCI", "QX", "WN", "AP/57",  140.00,  280.00, "YES"
"7011767", "LAX", "MCI", "Y", "HP", "",  582.00, 1164.00, "NO"
"7011769", "LAX", "MCI", "Y", "US", "",  594.00, 1188.00, "NO"
"7011770", "LAX", "MCI", "YW", "WN", "",  159.00,  318.00, "NO"
"7011771", "LAX", "MCI", "YX", "WN", "",  195.00,  390.00, "NO"
"7020729", "LAX", "MCO", "C", "TW", "",  641.00, 1282.00, "NO"
"7020730", "LAX", "MCO", "C", "DL", "",  733.00, 1466.00, "NO"
"7020723", "LAX", "MCO", "F", "", "",  915.00, 1830.00, "NO"
"7020740", "LAX", "MCO", "H", "", "AP/57",  185.00,  370.00, "YES"
"7020743", "LAX", "MCO", "M", "DL", "AP/57",  240.00,  480.00, "YES"
"7020741", "LAX", "MCO", "Q", "", "AP/57",  185.00,  370.00, "YES"
"7020742", "LAX", "MCO", "Q", "UA", "AP/57",  175.00,  350.00, "YES"
"7020745", "LAX", "MCO", "V", "AA", "AP/57",  175.00,  350.00, "YES"
"7020733", "LAX", "MCO", "Y", "", "",  611.00, 1222.00, "NO"
"7002974", "LAX", "MDW", "F", "", "", 1005.00, 2010.00, "NO"
"7003004", "LAX", "MDW", "H", "", "AP/57",  160.00,  320.00, "YES"
"7003026", "LAX", "MDW", "KN", "HP", "AP/57",  250.00, "", "NO"
"7003006", "LAX", "MDW", "Q", "", "AP/57",  160.00,  320.00, "YES"
"7002984", "LAX", "MDW", "Y", "HP", "",  632.00, 1264.00, "NO"
"7014075", "LAX", "MEM", "F", "NW", "",  884.00, 1768.00, "NO"
"7014077", "LAX", "MEM", "Y", "NW", "",  593.00, 1186.00, "NO"
"7014405", "LAX", "MIA", "F", "CO", "",  979.00, 1958.00, "NO"
"7014406", "LAX", "MIA", "F", "UA", "",  988.00, 1976.00, "NO"
"7014407", "LAX", "MIA", "F", "AA", "", 1128.00, 2256.00, "NO"
"7014420", "LAX", "MIA", "V", "AA", "AP/57",  205.00,  410.00, "YES"
"7014411", "LAX", "MIA", "Y", "", "",  662.00, 1324.00, "NO"
"7014412", "LAX", "MIA", "Y", "AA", "",  752.00, 1504.00, "NO"
"7015048", "LAX", "MKE", "F", "NW", "",  878.00, 1756.00, "NO"
"7015052", "LAX", "MKE", "V", "YX", "AP/20",  185.00,  370.00, "YES"
"7015050", "LAX", "MKE", "Y", "", "",  594.00, 1188.00, "NO"
"7015424", "LAX", "MSP", "F", "", "",  751.00, 1502.00, "NO"
"7015433", "LAX", "MSP", "H", "", "AP/57",  190.00,  380.00, "YES"
"7015434", "LAX", "MSP", "Q", "UA", "AP/57",  170.00,  340.00, "YES"
"7015428", "LAX", "MSP", "Y", "", "",  632.00, 1264.00, "NO"
"7015429", "LAX", "MSP", "Y", "UA", "",  501.00, 1002.00, "NO"
"7015430", "LAX", "MSP", "Y", "HP", "",  572.00, 1144.00, "NO"
"7019998", "LAX", "OAK", "F", "UA", "",  469.00,  938.00, "NO"
"7020004", "LAX", "OAK", "K", "WN", "",   64.00,  128.00, "NO"
"7020003", "LAX", "OAK", "M", "UA", "",  168.00,  336.00, "NO"
"7020005", "LAX", "OAK", "QW", "WN", "AP/57",   54.00,  108.00, "YES"
"7020006", "LAX", "OAK", "QX", "WN", "AP/57",   54.00,  108.00, "YES"
"7019999", "LAX", "OAK", "Y", "UA", "",  303.00,  606.00, "NO"
"7020001", "LAX", "OAK", "YW", "WN", "",   59.00,  118.00, "NO"
"7020002", "LAX", "OAK", "YX", "WN", "",   64.00,  128.00, "NO"
"7020305", "LAX", "ONT", "M", "DL", "AP/57",   60.00,  120.00, "YES"
"7020302", "LAX", "ONT", "Y", "", "",  175.00,  350.00, "NO"
"7002975", "LAX", "ORD", "F", "", "", 1005.00, 2010.00, "NO"
"7003007", "LAX", "ORD", "Q", "", "AP/57",  160.00,  320.00, "YES"
"7003009", "LAX", "ORD", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7003023", "LAX", "ORD", "V", "AA", "AP/57",  145.00,  290.00, "YES"
"7002983", "LAX", "ORD", "Y", "AA", "",  632.00, 1264.00, "NO"
"7002987", "LAX", "ORD", "Y", "UA", "",  632.00, 1264.00, "NO"
"7021352", "LAX", "PHL", "F", "", "", 1086.00, 2172.00, "NO"
"7021353", "LAX", "PHL", "F", "DL", "", 1085.00, 2170.00, "NO"
"7021354", "LAX", "PHL", "F", "US", "", 1089.00, 2178.00, "NO"
"7021355", "LAX", "PHL", "F", "AA", "", 1325.00, 2650.00, "NO"
"7021372", "LAX", "PHL", "H", "US", "AP/57",  225.00,  450.00, "YES"
"7021377", "LAX", "PHL", "M", "", "AP/57",  255.00,  510.00, "YES"
"7021374", "LAX", "PHL", "Q", "UA", "AP/57",  225.00,  450.00, "YES"
"7021375", "LAX", "PHL", "Q", "TW", "AP/57",  255.00,  510.00, "YES"
"7021371", "LAX", "PHL", "V", "YX", "AP/20",  255.00,  510.00, "YES"
"7021364", "LAX", "PHL", "Y", "", "",  726.00, 1452.00, "NO"
"7022059", "LAX", "PHX", "B", "HP", "",   79.00,  158.00, "NO"
"7022053", "LAX", "PHX", "F", "HP", "",  306.00,  612.00, "NO"
"7022054", "LAX", "PHX", "F", "DL", "",  379.00,  758.00, "NO"
"7022061", "LAX", "PHX", "K", "HP", "",   49.00,   98.00, "NO"
"7022062", "LAX", "PHX", "K", "WN", "",   51.00,  102.00, "NO"
"7022065", "LAX", "PHX", "M", "DL", "AP/57",  100.00,  200.00, "YES"
"7022063", "LAX", "PHX", "QW", "WN", "AP/57",   44.00,   88.00, "YES"
"7022064", "LAX", "PHX", "QX", "WN", "AP/57",   44.00,   88.00, "YES"
"7022056", "LAX", "PHX", "Y", "DL", "",  249.00,  498.00, "NO"
"7022057", "LAX", "PHX", "Y", "HP", "",  249.00,  498.00, "NO"
"7022058", "LAX", "PHX", "YL", "WN", "",   49.00,   98.00, "NO"
"7022631", "LAX", "PIT", "F", "US", "", 1056.00, 2112.00, "NO"
"7022635", "LAX", "PIT", "H", "US", "AP/57",  210.00,  420.00, "YES"
"7022633", "LAX", "PIT", "Y", "US", "",  704.00, 1408.00, "NO"
"7024279", "LAX", "SAN", "C", "TW", "",  201.00,  402.00, "NO"
"7024272", "LAX", "SAN", "F", "", "",  297.00,  594.00, "NO"
"7024273", "LAX", "SAN", "F", "AS", "",  337.00,  674.00, "NO"
"7024274", "LAX", "SAN", "F", "DL", "",  344.00,  688.00, "NO"
"7024275", "LAX", "SAN", "F", "US", "",  345.00,  690.00, "NO"
"7024297", "LAX", "SAN", "H", "AS", "AP/58",   60.00,  120.00, "YES"
"7024294", "LAX", "SAN", "M", "DL", "AP/57",   55.00,  110.00, "YES"
"7024292", "LAX", "SAN", "Q", "TW", "",   65.00,  130.00, "NO"
"7024293", "LAX", "SAN", "Q", "", "AP/57",   55.00,  110.00, "YES"
"7024296", "LAX", "SAN", "V", "AA", "AP/57",   35.00,   70.00, "YES"
"7024281", "LAX", "SAN", "Y", "", "",  230.00,  460.00, "NO"
"7024282", "LAX", "SAN", "Y", "TW", "",  191.00,  382.00, "NO"
"7024283", "LAX", "SAN", "Y", "AS", "",  250.00,  500.00, "NO"
"7024284", "LAX", "SAN", "Y", "YX", "",  253.00,  506.00, "NO"
"7024285", "LAX", "SAN", "Y", "UA", "",  255.00,  510.00, "NO"
"7025762", "LAX", "SEA", "F", "AA", "",  720.00, 1440.00, "NO"
"7025763", "LAX", "SEA", "F", "NW", "",  720.00, 1440.00, "NO"
"7025764", "LAX", "SEA", "F", "UA", "",  720.00, 1440.00, "NO"
"7025766", "LAX", "SEA", "F", "AS", "",  776.00, 1552.00, "NO"
"7025767", "LAX", "SEA", "F", "DL", "",  776.00, 1552.00, "NO"
"7025795", "LAX", "SEA", "H", "", "AP/57",  165.00,  330.00, "YES"
"7025803", "LAX", "SEA", "H", "AS", "AP/58",  165.00,  330.00, "YES"
"7025799", "LAX", "SEA", "M", "", "AP/57",  165.00,  330.00, "YES"
"7025797", "LAX", "SEA", "Q", "", "AP/57",  165.00,  330.00, "YES"
"7025798", "LAX", "SEA", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7025801", "LAX", "SEA", "V", "", "AP/57",  145.00,  290.00, "YES"
"7025779", "LAX", "SEA", "Y", "AA", "",  468.00,  936.00, "NO"
"7025782", "LAX", "SEA", "Y", "DL", "",  517.00, 1034.00, "NO"
"7025783", "LAX", "SEA", "Y", "NW", "",  517.00, 1034.00, "NO"
"7025784", "LAX", "SEA", "Y", "UA", "",  517.00, 1034.00, "NO"
"7025785", "LAX", "SEA", "Y", "AS", "",  698.00, 1396.00, "NO"
"7024879", "LAX", "SFO", "B", "TW", "",  112.00,  224.00, "NO"
"7024868", "LAX", "SFO", "C", "TW", "",  184.00,  368.00, "NO"
"7024860", "LAX", "SFO", "F", "", "",  478.00,  956.00, "NO"
"7024861", "LAX", "SFO", "F", "TW", "",  261.00,  522.00, "NO"
